id_laporan,teks_laporan,label_prioritas,sumber_data,teks_bersih,label
ID-0810,"Nyuwun sewu min, badhe tanglet jadwal operasional nggih. Menawi kagem warga sekitaran perempatan Jln Jlagran Tegalrejo niku jadwal mas gerobak ngangkut limbah rumah tangga keliling dipatok jam pinten nggih? Kulo ajeng siap-siap naruh sampah sisa resik-resik mumpung dereng mbleber nang teras ngarep.",Rendah,llm_generated,"nyuwun sewu min, badhe tanglet jadwal operasional nggih. menawi kagem warga sekitaran perempatan jln jlagran tegalrejo niku jadwal mas gerobak ngangkut limbah rumah tangga keliling dipatok jam pinten nggih? kulo ajeng siap-siap naruh sampah sisa resik-resik mumpung dereng mbleber nang teras ngarep.",0
ID-0371,"Permisi pengelola gedung JEC, ini sisa tumpukan kardus dan styrofoam bekas pameran furniture kemarin kok dibiarkan ngegeletak begitu saja di area luar ya? Jumlahnya lumayan banyak dan posisinya lumayan menghalangi sebagian akses mobil parkir. Tolong dikoordinasikan sama cleaning service biar segera diangkut.",Sedang,llm_generated,"permisi pengelola gedung jec, ini sisa tumpukan kardus dan styrofoam bekas pameran furniture kemarin kok dibiarkan ngegeletak begitu saja di area luar ya? jumlahnya lumayan banyak dan posisinya lumayan menghalangi sebagian akses mobil parkir. tolong dikoordinasikan sama cleaning service biar segera diangkut.",1
ID-1466,"Halo min, mau buang bantal guling bekas yang udah ngga kepakai itu bisa langsung dititipin ke truk lewat ngga?",Rendah,llm_generated,"halo min, mau buang bantal guling bekas yang udah ngga kepakai itu bisa langsung dititipin ke truk lewat ngga?",0
ID-0415,"Permisi petugas DLH, mau mastiin aja, apa bener jadwal pengangkutan di RT 09 Wiroguna Umbulharjo besok ada pergeseran jam? Kemarin sempet kelewatan jadwalnya soalnya.",Rendah,llm_generated,"permisi petugas dlh, mau mastiin aja, apa bener jadwal pengangkutan di rt 09 wiroguna umbulharjo besok ada pergeseran jam? kemarin sempet kelewatan jadwalnya soalnya.",0
ID-0392,"Halo mas petugas gerobak, sekadar ngasih aba-aba buat persiapan besok nih. Kebetulan besok siang di rumah saya Jalan Magelang KM 7 Gang Merak No. 3 ada acara kumpul keluarga besar. Sisa dus katering dan plastiknya pasti lumayan banyak, besok siang tolong sediain ruang kosong ya.",Rendah,llm_generated,"halo mas petugas gerobak, sekadar ngasih aba-aba buat persiapan besok nih. kebetulan besok siang di rumah saya jalan magelang km 7 gang merak no. 3 ada acara kumpul keluarga besar. sisa dus katering dan plastiknya pasti lumayan banyak, besok siang tolong sediain ruang kosong ya.",0
ID-1258,"Min tolong di up, barusan ada kejadian rombongan klitih bawa sajam jenis celurit di daerah jalan bantul km 7. Mereka naik motor matic bonceng tiga ngejar pemotor yang lagi sendirian pas kondisi jalan gelap. Korbannya berhasil kabur masuk ke gang perkampungan warga. Tolong pihak kepolisian sering sering patroli malam di jalur rawan ini biar warga merasa aman.",Unknown,merapi_uncover,"min tolong di up, barusan ada kejadian rombongan klitih bawa sajam jenis celurit di daerah jalan bantul km 7. mereka naik motor matic bonceng tiga ngejar pemotor yang lagi sendirian pas kondisi jalan gelap. korbannya berhasil kabur masuk ke gang perkampungan warga. tolong pihak kepolisian sering sering patroli malam di jalur rawan ini biar warga merasa aman.",3
ID-1017,"Siang min, mau nanya prosedur layanan operasional desa nih. Di depan SMA Muhammadiyah 3 Wirobrajan itu kalau warga mau buang sisa kardus packing yang lumayan makan tempat, itu apa bisa sekalian diangkut sama armada gerobak keliling besok pagi ya?",Rendah,llm_generated,"siang min, mau nanya prosedur layanan operasional desa nih. di depan sma muhammadiyah 3 wirobrajan itu kalau warga mau buang sisa kardus packing yang lumayan makan tempat, itu apa bisa sekalian diangkut sama armada gerobak keliling besok pagi ya?",0
ID-0245,"Halo admin kelurahan, kapasitas gerobak besi penampung limbah di balai kampung kami sore ini udah kepenuhan banget nih. Besok pagi tolong dikoordinasikan sama supir truknya supaya datang agak lebih pagi ya min, biar isinya bisa langsung cepat dipindah ke truk.",Sedang,llm_generated,"halo admin kelurahan, kapasitas gerobak besi penampung limbah di balai kampung kami sore ini udah kepenuhan banget nih. besok pagi tolong dikoordinasikan sama supir truknya supaya datang agak lebih pagi ya min, biar isinya bisa langsung cepat dipindah ke truk.",1
ID-1259,"Lapor pak dishub, ini lampu bangjo di perempatan ringroad condongcatur error dari tadi siang. Nyala hijaunya cuma tiga detik terus langsung merah lagi, bikin antrean kendaraan mengular panjang banget sampai depan polda diy. Banyak supir truk dan bus yang emosi klakson klakson terus karena kepanasan nunggu. Tolong teknisinya segera diterjunkan buat benerin sistemnya.",Unknown,merapi_uncover,"lapor pak dishub, ini lampu bangjo di perempatan ringroad condongcatur error dari tadi siang. nyala hijaunya cuma tiga detik terus langsung merah lagi, bikin antrean kendaraan mengular panjang banget sampai depan polda diy. banyak supir truk dan bus yang emosi klakson klakson terus karena kepanasan nunggu. tolong teknisinya segera diterjunkan buat benerin sistemnya.",3
ID-0088,"Halo pak petugas kebersihan, saya barusan habis beres-beres gudang dan ada tumpukan limbah kering berupa sisa kertas koran lawas dan kardus bekas. Nanti sore kalau armada pickup lewat depan Jalan Mawar Kotagede, mohon sekalian dibantu angkut masuk bak ya.",Rendah,llm_generated,"halo pak petugas kebersihan, saya barusan habis beres-beres gudang dan ada tumpukan limbah kering berupa sisa kertas koran lawas dan kardus bekas. nanti sore kalau armada pickup lewat depan jalan mawar kotagede, mohon sekalian dibantu angkut masuk bak ya.",0
ID-1218,"Tolong pihak berwajib segera merapat ke lapangan desa daerah seyegan. Ini acara hiburan kesenian jathilan malah berujung ricuh tawuran antar penonton dari beda kampung. Awalnya cuma joget senggol senggolan karena pengaruh minuman keras, sekarang pada lempar kursi plastik sama botol beling. Warga sekitar ketakutan warungnya kena imbas amukan massa.",Unknown,berita,"tolong pihak berwajib segera merapat ke lapangan desa daerah seyegan. ini acara hiburan kesenian jathilan malah berujung ricuh tawuran antar penonton dari beda kampung. awalnya cuma joget senggol senggolan karena pengaruh minuman keras, sekarang pada lempar kursi plastik sama botol beling. warga sekitar ketakutan warungnya kena imbas amukan massa.",3
ID-1009,"Lur, mau lapor bentar. Di depan depan Depo Argolubang Wirobrajan ada sampah numpuk lumayan banyak. Udah mulai bau sih tapi belum parah. Kalau bisa bsk atau lusa diangkut ya, kasihan yang lewat.",Sedang,llm_generated,"lur, mau lapor bentar. di depan depan depo argolubang wirobrajan ada sampah numpuk lumayan banyak. udah mulai bau sih tapi belum parah. kalau bisa bsk atau lusa diangkut ya, kasihan yang lewat.",1
ID-0777,"Woi darurat panggil damkar skrg jg! Di blkng area dpn Terminal Giwangan sisi barat ada oknum sinting yg sengaja bakar tumpukan ban bekas sm plastik liar! Asep item pekatnya tebel bgt ngarah lgsg ke pemukiman padat yg bnyk lansia asma sm balita. Warga pd sesek napas kabeh, tolong polisi ciduk pelakunya!",Tinggi,llm_generated,"woi darurat panggil damkar skrg jg! di blkng area dpn terminal giwangan sisi barat ada oknum sinting yg sengaja bakar tumpukan ban bekas sm plastik liar! asep item pekatnya tebel bgt ngarah lgsg ke pemukiman padat yg bnyk lansia asma sm balita. warga pd sesek napas kabeh, tolong polisi ciduk pelakunya!",2
ID-0887,"Nyuwun sewu pak admin, kulo saking warga Jalan Taman Siswa Mergangsan mau nanya kepastian rutinitas armada pengangkut untuk minggu ini. Biar ngga miskomunikasi dengan tetangga, bapak petugasnya niku rutinitase lewat mriki dinten nopo mawon nggih? Kulo ajeng siap-siap naruh sisa sampah resik-resik mumpung dereng katah.",Rendah,llm_generated,"nyuwun sewu pak admin, kulo saking warga jalan taman siswa mergangsan mau nanya kepastian rutinitas armada pengangkut untuk minggu ini. biar ngga miskomunikasi dengan tetangga, bapak petugasnya niku rutinitase lewat mriki dinten nopo mawon nggih? kulo ajeng siap-siap naruh sisa sampah resik-resik mumpung dereng katah.",0
ID-1125,"Suasana malam Tahun Baru iseh awal tahun iki malah ribut. Ada keributan di Jalan Kiai Mojo Yogyakarta sekitar pukul 00.30 WIB dini hari. Info yang beredar keributan dipicu oleh ledakan mercon yang dilempar dan meledak di bawah sepeda motor orang yang lewat, sehingga membuat pemilik kendaraan marah dan terjadi adu mulut sampai nyaris baku hantam di tengah jalan raya.",Unknown,berita,"suasana malam tahun baru iseh awal tahun iki malah ribut. ada keributan di jalan kiai mojo yogyakarta sekitar pukul 00.30 wib dini hari. info yang beredar keributan dipicu oleh ledakan mercon yang dilempar dan meledak di bawah sepeda motor orang yang lewat, sehingga membuat pemilik kendaraan marah dan terjadi adu mulut sampai nyaris baku hantam di tengah jalan raya.",3
ID-0157,"Halo petugas kebersihan, besok siang tolong pesen ke armada yang narik keliling. Di garasi rumah saya Jalan Gambiran No. 8 Umbulharjo ada tumpukan sisa kardus paket yang volumenya sedikit. Minta tolong besok pas lewat diangkut sekalian ya biar bersih kembali terasnya.",Rendah,llm_generated,"halo petugas kebersihan, besok siang tolong pesen ke armada yang narik keliling. di garasi rumah saya jalan gambiran no. 8 umbulharjo ada tumpukan sisa kardus paket yang volumenya sedikit. minta tolong besok pas lewat diangkut sekalian ya biar bersih kembali terasnya.",0
ID-0647,"Lur, njaluk update jadwal penarikan neng ngarep SMA 1 Sleman kota dong. Iki kyknya mas e wis telat 3 harian ra mampir nyapu. Tumpukane wis mulai numpuk neng pojokan aspal trs mambu asem e jian marai mumet. Tolong ndang dikoordinasike ben ra didukani guru2.",Sedang,llm_generated,"lur, njaluk update jadwal penarikan neng ngarep sma 1 sleman kota dong. iki kyknya mas e wis telat 3 harian ra mampir nyapu. tumpukane wis mulai numpuk neng pojokan aspal trs mambu asem e jian marai mumet. tolong ndang dikoordinasike ben ra didukani guru2.",1
ID-0303,Gawat darurat pak polisi! Barusan ada penemuan satu karung hitam di bak sampah umum dekat gerbang SDN Jetisharjo yang ternyata isinya ratusan limbah jarum suntik medis bekas pakai. Ngerinya tadi udah sempat dikorek-korek sama bocah-bocah SD yang lagi main. Mohon segera diamankan tim khusus sebelum ada anak tertusuk!,Tinggi,llm_generated,gawat darurat pak polisi! barusan ada penemuan satu karung hitam di bak sampah umum dekat gerbang sdn jetisharjo yang ternyata isinya ratusan limbah jarum suntik medis bekas pakai. ngerinya tadi udah sempat dikorek-korek sama bocah-bocah sd yang lagi main. mohon segera diamankan tim khusus sebelum ada anak tertusuk!,2
ID-0623,"Permisi bapak pengelola TPST Piyungan, ini tumpukan kresek di sepanjang jalur masuk udah bener-bener ganggu kenyamanan. Pembeli di warung sekitar pd kabur ngga jadi mampir krn bau asemnya nyengat bgt. Tolong dikoordinasiin biar bsk siang udh bersih ya pak.",Sedang,llm_generated,"permisi bapak pengelola tpst piyungan, ini tumpukan kresek di sepanjang jalur masuk udah bener-bener ganggu kenyamanan. pembeli di warung sekitar pd kabur ngga jadi mampir krn bau asemnya nyengat bgt. tolong dikoordinasiin biar bsk siang udh bersih ya pak.",1
ID-1361,"Mitos opo ra iki, meh subuh lewat jakal dhuwur arep neng kaliurang, ujug-ujug ketok penampakan pocong ngadeg neng ngisor wit pring pinggir dalan. Motorku langsung mbrebet ra iso digas padahal bensin full. Kringet dingin, aq komat kamit moco doa lagi iso mlaku meneh. Ono sing tau ngalami neng tkp podo?",Unknown,merapi_uncover,"mitos opo ra iki, meh subuh lewat jakal dhuwur arep neng kaliurang, ujug-ujug ketok penampakan pocong ngadeg neng ngisor wit pring pinggir dalan. motorku langsung mbrebet ra iso digas padahal bensin full. kringet dingin, aq komat kamit moco doa lagi iso mlaku meneh. ono sing tau ngalami neng tkp podo?",3
ID-0439,"Darurat dinas kesehatan! Tumpukan organik membusuk di sudut area Pasar Kotagede lindi cairannya perlahan meresap ke dalam tanah dan mencemari sumur pompa bor milik warga sekitarnya. Air sumur yang biasa dipakai cuci piring udah berubah warna jadi keruh kecoklatan dan berbau septitank. Warga krisis air, tolong turun tangan!",Tinggi,llm_generated,"darurat dinas kesehatan! tumpukan organik membusuk di sudut area pasar kotagede lindi cairannya perlahan meresap ke dalam tanah dan mencemari sumur pompa bor milik warga sekitarnya. air sumur yang biasa dipakai cuci piring udah berubah warna jadi keruh kecoklatan dan berbau septitank. warga krisis air, tolong turun tangan!",2
ID-0365,"Halo pihak pengelola bank sampah, laporan dari kami perkumpulan ibu-ibu PKK RT 05 Demangan. Ada belasan kantong kresek hitam berisi penuh sampah organik sisa hasil komposting warga yang sudah siap dan perlu diangkut oleh mobil dinas. Kami sudah nunggu dua minggu tanpa kabar, tolong secepatnya dijadwalkan ya.",Sedang,llm_generated,"halo pihak pengelola bank sampah, laporan dari kami perkumpulan ibu-ibu pkk rt 05 demangan. ada belasan kantong kresek hitam berisi penuh sampah organik sisa hasil komposting warga yang sudah siap dan perlu diangkut oleh mobil dinas. kami sudah nunggu dua minggu tanpa kabar, tolong secepatnya dijadwalkan ya.",1
ID-0077,"Min, jadwal pengangkutan sampah pasca acara pasar malam di lapangan desa sepertinya telat parah ya. Pagi ini anak-anak mau olahraga ngga bisa karena lapangan masih penuh sama sisa-sisa bungkus makanan dan tusuk sate pedagang semalam.",Sedang,llm_generated,"min, jadwal pengangkutan sampah pasca acara pasar malam di lapangan desa sepertinya telat parah ya. pagi ini anak-anak mau olahraga ngga bisa karena lapangan masih penuh sama sisa-sisa bungkus makanan dan tusuk sate pedagang semalam.",1
ID-1056,"Selamat siang min, mau lapor ada tumpukan sampah rumahan yang ga masuk ke bak di kawasan Jalan HOS Cokroaminoto Wirobrajan. Udah 3 hari numpuk di pinggiran, mulai keluar bau dan lalat. Tolong segera dijadwalkan pengangkutan.",Sedang,llm_generated,"selamat siang min, mau lapor ada tumpukan sampah rumahan yang ga masuk ke bak di kawasan jalan hos cokroaminoto wirobrajan. udah 3 hari numpuk di pinggiran, mulai keluar bau dan lalat. tolong segera dijadwalkan pengangkutan.",1
ID-0259,"Nyuwun sewu pak admin, mau nanya info buat besok hari raya. Apakah armada truk yang biasa narik rute kawasan Jalan Imogiri Timur tetap beroperasi normal masuk kampung, atau libur total ya pak? Buat antisipasi aja biar warga ngga kelamaan naruh keranjang di luar pagar.",Rendah,llm_generated,"nyuwun sewu pak admin, mau nanya info buat besok hari raya. apakah armada truk yang biasa narik rute kawasan jalan imogiri timur tetap beroperasi normal masuk kampung, atau libur total ya pak? buat antisipasi aja biar warga ngga kelamaan naruh keranjang di luar pagar.",0
ID-0306,"Lapor aparat penegak hukum, ada TPS ilegal yang mendadak tumbuh di lahan kosong seputaran Jalan Hos Cokroaminoto. Gunungannya sudah menjulang setinggi 2 meter lebih. Pemilik lahan asli udah bikin laporan tapi ga ada tindakan nyata. Udara jadi beracun dan warga sekitar mulai banyak yang mengidap alergi kulit gatal-gatal. Tolong disegel!",Tinggi,llm_generated,"lapor aparat penegak hukum, ada tps ilegal yang mendadak tumbuh di lahan kosong seputaran jalan hos cokroaminoto. gunungannya sudah menjulang setinggi 2 meter lebih. pemilik lahan asli udah bikin laporan tapi ga ada tindakan nyata. udara jadi beracun dan warga sekitar mulai banyak yang mengidap alergi kulit gatal-gatal. tolong disegel!",2
ID-0555,"Halo dinas pasar dan kebersihan, tolong segera merapat ke Jalan Gejayan simpang tiga Condongcatur! Tumpukan gunungan kresek limbah sisa sayur dan daging dari pasar udah meluber sangat parah memakan badan jalan. Bau busuknya bikin pelanggan pertokoan pada kabur ngga jadi belanja dan muntah. Omzet kami pedagang sekitar anjlok total, tolong besok pagi wajib ada armada damtruck yang datang ngangkut!",Tinggi,llm_generated,"halo dinas pasar dan kebersihan, tolong segera merapat ke jalan gejayan simpang tiga condongcatur! tumpukan gunungan kresek limbah sisa sayur dan daging dari pasar udah meluber sangat parah memakan badan jalan. bau busuknya bikin pelanggan pertokoan pada kabur ngga jadi belanja dan muntah. omzet kami pedagang sekitar anjlok total, tolong besok pagi wajib ada armada damtruck yang datang ngangkut!",2
ID-1182,"Minta tolong sebarkan min, barusan warga nemuin anak kecil cowok umur sekitar 4 tahun jalan sendirian nangis di pinggir jalan parangtritis km 7. Anaknya pakai kaos spiderman biru dan belum lancar ngomong jadi ditanya nama orang tuanya ga tau. Sekarang anaknya udah diamankan di pos kamling rt setempat sambil dikasih makan. Barangkali ada keluarga yang lagi nyari anaknya bisa merapat kesini.",Unknown,berita,"minta tolong sebarkan min, barusan warga nemuin anak kecil cowok umur sekitar 4 tahun jalan sendirian nangis di pinggir jalan parangtritis km 7. anaknya pakai kaos spiderman biru dan belum lancar ngomong jadi ditanya nama orang tuanya ga tau. sekarang anaknya udah diamankan di pos kamling rt setempat sambil dikasih makan. barangkali ada keluarga yang lagi nyari anaknya bisa merapat kesini.",3
ID-0221,Gawat min tolong viralkan! Ada oknum ngga punya otak sengaja ngebuang limbah jeroan sisa jagal hewan sembarangan di pinggir jalan raya Bantul. Bau amis darahnya menyengat luar biasa dan lalat ijonya ribuan ngerubung. Tolong dievakuasi dan dicari pelakunya!,Tinggi,llm_generated,gawat min tolong viralkan! ada oknum ngga punya otak sengaja ngebuang limbah jeroan sisa jagal hewan sembarangan di pinggir jalan raya bantul. bau amis darahnya menyengat luar biasa dan lalat ijonya ribuan ngerubung. tolong dievakuasi dan dicari pelakunya!,2
ID-0979,"Sugeng siang min, kulo rep tanglet info operasional armada nggih. Kagem area rute perumahan warga neng Jalan Gejayan simpang tiga Condong niku truk pengangkut e biyasane mlebu gang dinten nopo mawon? Kulo pengen nyesuaiake jadwal naruh kresek cilik ben mboten kesuwen neng njobo pager omah.",Rendah,llm_generated,"sugeng siang min, kulo rep tanglet info operasional armada nggih. kagem area rute perumahan warga neng jalan gejayan simpang tiga condong niku truk pengangkut e biyasane mlebu gang dinten nopo mawon? kulo pengen nyesuaiake jadwal naruh kresek cilik ben mboten kesuwen neng njobo pager omah.",0
ID-1448,"Fyi dpn rumah jl godean ada sekresek kecil botol plastik, bsk tlg diambil yak min.",Rendah,llm_generated,"fyi dpn rumah jl godean ada sekresek kecil botol plastik, bsk tlg diambil yak min.",0
ID-0170,"Lapor darurat pak polisi dan satpol pp! Ini gorong-gorong utama di depan kampus mampet total gara-gara dijejali tumpukan sampah plastik. Air gotnya yang hitam pekat meluap membanjiri aspal jalan raya, baunya nyengat banget bikin warga sekitar ga bisa napas lega.",Tinggi,llm_generated,"lapor darurat pak polisi dan satpol pp! ini gorong-gorong utama di depan kampus mampet total gara-gara dijejali tumpukan sampah plastik. air gotnya yang hitam pekat meluap membanjiri aspal jalan raya, baunya nyengat banget bikin warga sekitar ga bisa napas lega.",2
ID-0340,"Halo admin kelurahan, tolong pesen ke kru kebersihan ya. Itu di pinggir jalan RT 02 Kricak masih ada sisa-sisa bahan dekorasi bekas acara syukuran warga semacam potongan bambu sama plastik banner. Udah dari kemarin sore ngegeletak belum sempat keangkut, besok tolong dibawa sekalian masuk truk ya.",Sedang,llm_generated,"halo admin kelurahan, tolong pesen ke kru kebersihan ya. itu di pinggir jalan rt 02 kricak masih ada sisa-sisa bahan dekorasi bekas acara syukuran warga semacam potongan bambu sama plastik banner. udah dari kemarin sore ngegeletak belum sempat keangkut, besok tolong dibawa sekalian masuk truk ya.",1
ID-0103,"Halo min, warga pendatang di Condongcatur mau lapor. Ada oknum buka lahan pembuangan sampah ilegal persis di tebing pinggir sungai. Sekarang tumpukannya longsor ke bawah, nyumbat aliran air. Kalau hujan deras sore ini dipastikan daerah sini bakal banjir.",Tinggi,llm_generated,"halo min, warga pendatang di condongcatur mau lapor. ada oknum buka lahan pembuangan sampah ilegal persis di tebing pinggir sungai. sekarang tumpukannya longsor ke bawah, nyumbat aliran air. kalau hujan deras sore ini dipastikan daerah sini bakal banjir.",2
ID-1016,"Eh min, saya tinggal di daerah Kasihan dekat kampus ISI Yogyakarta. Mau tanya prosedur kalau penghuni kos pengen ikut layanan penarikan sampah rutin dari desa itu gimana ya? Biar kami bisa prepare bayar iurannya sekalian ke bapak petugas yang jaga rute sini.",Rendah,llm_generated,"eh min, saya tinggal di daerah kasihan dekat kampus isi yogyakarta. mau tanya prosedur kalau penghuni kos pengen ikut layanan penarikan sampah rutin dari desa itu gimana ya? biar kami bisa prepare bayar iurannya sekalian ke bapak petugas yang jaga rute sini.",0
ID-0637,"Lur lapor, warga seputaran pertigaan Pasar Piyungan pada komplain parah soal aroma busuk dr TPS yg makin hari makin nyiksa. Kapasitas baknya kyknya udh full limit tp truknya ga nongol2. Tolong diselak jadwal angkutnya bsk pagi bgt yak.",Sedang,llm_generated,"lur lapor, warga seputaran pertigaan pasar piyungan pada komplain parah soal aroma busuk dr tps yg makin hari makin nyiksa. kapasitas baknya kyknya udh full limit tp truknya ga nongol2. tolong diselak jadwal angkutnya bsk pagi bgt yak.",1
ID-1255,"Tolong dong min di up, beras medium di pasar beringharjo harganya makin ga masuk akal sekarang tembus 16 ribu per kilo. Kasihan ibu rumah tangga sama pedagang warung nasi. Pemerintah daerah tolong segera adakan operasi pasar murah.",Unknown,manual_curation,"tolong dong min di up, beras medium di pasar beringharjo harganya makin ga masuk akal sekarang tembus 16 ribu per kilo. kasihan ibu rumah tangga sama pedagang warung nasi. pemerintah daerah tolong segera adakan operasi pasar murah.",3
ID-1241,"Tolong sampaikan ke pihak pln, listrik di area perumahan kalasan sleman sering banget jeglek mati nyala sendiri sehari bisa tiga kali. Barang elektronik di rumah seperti kulkas sama tv sampai rusak korslet gara gara tegangannya ga stabil gini.",Unknown,manual_curation,"tolong sampaikan ke pihak pln, listrik di area perumahan kalasan sleman sering banget jeglek mati nyala sendiri sehari bisa tiga kali. barang elektronik di rumah seperti kulkas sama tv sampai rusak korslet gara gara tegangannya ga stabil gini.",3
ID-1421,"Min, buang tv tabung rusak di jogja kmana ya prosedurnya yg bener?",Rendah,llm_generated,"min, buang tv tabung rusak di jogja kmana ya prosedurnya yg bener?",0
ID-0941,"Permisi admin, mohon tindakannya. Di area depan SMA 1 Sleman kota masih banyak oknum warga yang tidak tertib dan sering membuang sampah di luar jam operasional yang ditentukan. Akibatnya sampah menumpuk dan membusuk lebih dulu sebelum truk pengangkut tiba. Kami mohon agar segera dilakukan sosialisasi kembali dan penegakan aturan jam buang sampah di wilayah ini.",Sedang,llm_generated,"permisi admin, mohon tindakannya. di area depan sma 1 sleman kota masih banyak oknum warga yang tidak tertib dan sering membuang sampah di luar jam operasional yang ditentukan. akibatnya sampah menumpuk dan membusuk lebih dulu sebelum truk pengangkut tiba. kami mohon agar segera dilakukan sosialisasi kembali dan penegakan aturan jam buang sampah di wilayah ini.",1
ID-0994,"Min, please bgt koordinasiin armada pengangkut buat mampir ke perempatan Jln Kenari Kota Baru dong. Tong-tong fasilitas di trotoar sana udh full overload dr kmrn tp blm disentuh petugas sm skali. Bau asem organiknya udh mulai kecium wlw msh tolerable. Mohon sgr dijadwal truk pick-up nya sblm laler dtg ya.",Sedang,llm_generated,"min, please bgt koordinasiin armada pengangkut buat mampir ke perempatan jln kenari kota baru dong. tong-tong fasilitas di trotoar sana udh full overload dr kmrn tp blm disentuh petugas sm skali. bau asem organiknya udh mulai kecium wlw msh tolerable. mohon sgr dijadwal truk pick-up nya sblm laler dtg ya.",1
ID-1314,"Halo min, mau lapor saya kena teror telepon dari debt collector pinjol puluhan kali sehari. Padahal saya ngga pernah hutang aplikasi apapun, ternyata nomor saya dicantumkan jadi kontak darurat sama mantan teman kerja yang kabur. Sangat mengganggu aktivitas, lapor polisi prosesnya gimana ya.",Unknown,merapi_uncover,"halo min, mau lapor saya kena teror telepon dari debt collector pinjol puluhan kali sehari. padahal saya ngga pernah hutang aplikasi apapun, ternyata nomor saya dicantumkan jadi kontak darurat sama mantan teman kerja yang kabur. sangat mengganggu aktivitas, lapor polisi prosesnya gimana ya.",3
ID-0449,"Halo admin pemkab, situasi fasilitas pembuangan di Nologaten Sleman udah sangat kritis dan memalukan. Limbah basahnya tumpah memblokir jalan, baunya yang luar biasa nyengat masuk memenuhi toko-toko kelontong di sebelahnya. Kami para pedagang rugi besar karena pembeli jijik. Kalau hari ini armada ngga turun, kami beneran bakal panggil wartawan!",Tinggi,llm_generated,"halo admin pemkab, situasi fasilitas pembuangan di nologaten sleman udah sangat kritis dan memalukan. limbah basahnya tumpah memblokir jalan, baunya yang luar biasa nyengat masuk memenuhi toko-toko kelontong di sebelahnya. kami para pedagang rugi besar karena pembeli jijik. kalau hari ini armada ngga turun, kami beneran bakal panggil wartawan!",2
ID-1049,"Sumpah ini udah keterlaluan banget, di daerah Kotagede belakang Pasar Gedhe orang buang bangkai hewan bercampur sampah dapur di lahan kosong. Sudah 5 hari busuk dan jijik banget. Tolong segera diangkut sebelum jadi sarang penyakit.",Tinggi,llm_generated,"sumpah ini udah keterlaluan banget, di daerah kotagede belakang pasar gedhe orang buang bangkai hewan bercampur sampah dapur di lahan kosong. sudah 5 hari busuk dan jijik banget. tolong segera diangkut sebelum jadi sarang penyakit.",2
ID-1345,"Ati2 lur sing njupuk duit neng atm concat, wingi kancaku keno hipnotis bapak2 ra dikenal. Moduse njaluk tolong transferke duit, moro2 kancaku linglung terus ngetik pin e dewe, saldone amblas telung juta. Pelakune numpak avanza silver, lapor pulisi jarene angel ngelacak nek ra ono plat nomere.",Unknown,merapi_uncover,"ati2 lur sing njupuk duit neng atm concat, wingi kancaku keno hipnotis bapak2 ra dikenal. moduse njaluk tolong transferke duit, moro2 kancaku linglung terus ngetik pin e dewe, saldone amblas telung juta. pelakune numpak avanza silver, lapor pulisi jarene angel ngelacak nek ra ono plat nomere.",3
ID-0696,"Permisi mas petugas, iki lho neng ngarep SMA Muhammadiyah 3 Wirobrajan kelakuan warga isih pd nyampur limbah basah sm kering neng tong sing podo. Bau organike udh mulai ngabar nih. Kalo armada pick-up bisa mampir bsk mending lgsg diangkut aja min, soalnya klo awan kepanasan baunya marai mumet cah sekolah.",Sedang,llm_generated,"permisi mas petugas, iki lho neng ngarep sma muhammadiyah 3 wirobrajan kelakuan warga isih pd nyampur limbah basah sm kering neng tong sing podo. bau organike udh mulai ngabar nih. kalo armada pick-up bisa mampir bsk mending lgsg diangkut aja min, soalnya klo awan kepanasan baunya marai mumet cah sekolah.",1
ID-0722,"Halo min, gue warga area Ngaglik Sleman dkt Ps Rejodani. Kalo misal abis nebang dahan seember gede dr kebun rumah, itu literally bakal diangkut otomatis sm mas gerobak, ato gue hrs req booking mobil pick-up dinas khusus ya? Makasih infonya.",Rendah,llm_generated,"halo min, gue warga area ngaglik sleman dkt ps rejodani. kalo misal abis nebang dahan seember gede dr kebun rumah, itu literally bakal diangkut otomatis sm mas gerobak, ato gue hrs req booking mobil pick-up dinas khusus ya? makasih infonya.",0
ID-0995,"Halo admin, saya perwakilan warga yang tinggal di area Kraton depan Alun-alun Selatan mau nanya kepastian jadwal pengangkutan saat libur tanggal merah besok. Apakah armada truk sampah tetep keliling muterin perumahan atau ada pergeseran libur? Biar warga bisa antisipasi naruh keranjangnya ngga kelamaan di luar.",Rendah,llm_generated,"halo admin, saya perwakilan warga yang tinggal di area kraton depan alun-alun selatan mau nanya kepastian jadwal pengangkutan saat libur tanggal merah besok. apakah armada truk sampah tetep keliling muterin perumahan atau ada pergeseran libur? biar warga bisa antisipasi naruh keranjangnya ngga kelamaan di luar.",0
ID-1465,"Pak RT, iuran kebersihan bulan depan ada kenaikan tarif ngga ya? Biar bisa siapin uang pasnya dari sekarang.",Rendah,llm_generated,"pak rt, iuran kebersihan bulan depan ada kenaikan tarif ngga ya? biar bisa siapin uang pasnya dari sekarang.",0
